Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02123","Goats","2005","2005","1000 US$","","O","Missing value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5908","Export Quantity","02123","Goats","2005","2005","Head","554413","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02123","Goats","2005","2005","1000 US$","26064","I","Imputed value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","01199.02","Mixed grain","2005","2005","tonnes","9","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","01199.02","Mixed grain","2005","2005","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0117","Oats","2005","2005","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0117","Oats","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0113","Rice","2005","2005","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0113","Rice","2005","2005","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","0113","Rice","2005","2005","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","0113","Rice","2005","2005","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02122","Sheep","2005","2005","Head","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02122","Sheep","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5908","Export Quantity","02122","Sheep","2005","2005","Head","1257203","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02122","Sheep","2005","2005","1000 US$","110670","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02140","Swine / pigs","2005","2005","Head","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02140","Swine / pigs","2005","2005","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0111","Wheat","2005","2005","tonnes","116553","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0111","Wheat","2005","2005","1000 US$","15923","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","0111","Wheat","2005","2005","tonnes","205","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","0111","Wheat","2005","2005","1000 US$","137","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0115","Barley","2005","2005","tonnes","28534","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0115","Barley","2005","2005","1000 US$","5540","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0115","Barley","2005","2005","tonnes","98905","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0115","Barley","2005","2005","1000 US$","11321","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02111","Cattle","2005","2005","Head","153","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02111","Cattle","2005","2005","1000 US$","243","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02111","Cattle","2005","2005","Head","42","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02111","Cattle","2005","2005","1000 US$","7","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5609","Import Quantity","02151","Chickens","2005","2005","1000 Head","1435","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02151","Chickens","2005","2005","1000 US$","2594","A","Official figure"
